2012-11-07 10:09:27 status installed man-db 2.5.7-8
2012-11-07 10:09:27 configure manpages 3.27-1 3.27-1
2012-11-07 10:09:27 status unpacked manpages 3.27-1
2012-11-07 10:09:27 status half-configured manpages 3.27-1
2012-11-07 10:09:27 status installed manpages 3.27-1
2012-11-07 10:09:27 configure libgpm2 1.20.4-3.3 1.20.4-3.3
2012-11-07 10:09:27 status unpacked libgpm2 1.20.4-3.3
2012-11-07 10:09:27 status half-configured libgpm2 1.20.4-3.3
2012-11-07 10:09:27 status installed libgpm2 1.20.4-3.3
2012-11-07 10:09:27 configure locales 2.11.3-4 2.11.3-4
2012-11-07 10:09:27 status unpacked locales 2.11.3-4
2012-11-07 10:09:27 status unpacked locales 2.11.3-4
2012-11-07 10:09:27 status half-configured locales 2.11.3-4
2012-11-07 10:09:44 status installed locales 2.11.3-4
2012-11-07 10:09:44 configure dialog 1.1-20100428-1 1.1-20100428-1
2012-11-07 10:09:44 status unpacked dialog 1.1-20100428-1
2012-11-07 10:09:44 status half-configured dialog 1.1-20100428-1
2012-11-07 10:09:44 status installed dialog 1.1-20100428-1
1970-01-01 00:00:22 startup archives unpack
1970-01-01 00:00:23 install libudev0 <none> 164-3
1970-01-01 00:00:23 status half-installed libudev0 164-3
1970-01-01 00:00:23 status unpacked libudev0 164-3
1970-01-01 00:00:23 status unpacked libudev0 164-3
1970-01-01 00:00:23 install udev <none> 164-3
1970-01-01 00:00:23 status half-installed udev 164-3
1970-01-01 00:00:26 status triggers-pending man-db 2.5.7-8
1970-01-01 00:00:26 status half-installed udev 164-3
1970-01-01 00:00:26 status unpacked udev 164-3
1970-01-01 00:00:26 status unpacked udev 164-3
1970-01-01 00:00:26 install install-info <none> 4.13a.dfsg.1-6
1970-01-01 00:00:26 status half-installed install-info 4.13a.dfsg.1-6
1970-01-01 00:00:26 status half-installed install-info 4.13a.dfsg.1-6
1970-01-01 00:00:27 status unpacked install-info 4.13a.dfsg.1-6
1970-01-01 00:00:27 status unpacked install-info 4.13a.dfsg.1-6
1970-01-01 00:00:27 trigproc man-db 2.5.7-8 2.5.7-8
1970-01-01 00:00:27 status half-configured man-db 2.5.7-8
1970-01-01 00:00:29 status installed man-db 2.5.7-8
1970-01-01 00:00:30 startup packages configure
1970-01-01 00:00:30 configure install-info 4.13a.dfsg.1-6 4.13a.dfsg.1-6
1970-01-01 00:00:30 status unpacked install-info 4.13a.dfsg.1-6
1970-01-01 00:00:30 status half-configured install-info 4.13a.dfsg.1-6
1970-01-01 00:00:31 status installed install-info 4.13a.dfsg.1-6
1970-01-01 00:00:32 startup archives unpack
1970-01-01 00:00:32 install m4 <none> 1.4.14-3
1970-01-01 00:00:32 status half-installed m4 1.4.14-3
1970-01-01 00:00:32 status triggers-pending install-info 4.13a.dfsg.1-6
1970-01-01 00:00:32 status half-installed m4 1.4.14-3
1970-01-01 00:00:32 status triggers-pending man-db 2.5.7-8
1970-01-01 00:00:32 status half-installed m4 1.4.14-3
1970-01-01 00:00:32 status unpacked m4 1.4.14-3
1970-01-01 00:00:32 status unpacked m4 1.4.14-3
1970-01-01 00:00:32 install flex <none> 2.5.35-10
1970-01-01 00:00:32 status half-installed flex 2.5.35-10
1970-01-01 00:00:32 status half-installed flex 2.5.35-10
1970-01-01 00:00:33 status half-installed flex 2.5.35-10
1970-01-01 00:00:33 status unpacked flex 2.5.35-10
1970-01-01 00:00:33 status unpacked flex 2.5.35-10
1970-01-01 00:00:33 install openssh-blacklist <none> 0.4.1
1970-01-01 00:00:33 status half-installed openssh-blacklist 0.4.1
1970-01-01 00:00:36 status unpacked openssh-blacklist 0.4.1
1970-01-01 00:00:36 status unpacked openssh-blacklist 0.4.1
1970-01-01 00:00:37 install adduser <none> 3.112+nmu2
1970-01-01 00:00:37 status half-installed adduser 3.112+nmu2
1970-01-01 00:00:37 status half-installed adduser 3.112+nmu2
1970-01-01 00:00:37 status unpacked adduser 3.112+nmu2
1970-01-01 00:00:37 status unpacked adduser 3.112+nmu2
1970-01-01 00:00:37 install isc-dhcp-common <none> 4.1.1-P1-15+squeeze8
1970-01-01 00:00:37 status half-installed isc-dhcp-common 4.1.1-P1-15+squeeze8
1970-01-01 00:00:38 status half-installed isc-dhcp-common 4.1.1-P1-15+squeeze8
1970-01-01 00:00:38 status unpacked isc-dhcp-common 4.1.1-P1-15+squeeze8
1970-01-01 00:00:38 status unpacked isc-dhcp-common 4.1.1-P1-15+squeeze8
1970-01-01 00:00:38 install iproute <none> 20100519-3
1970-01-01 00:00:38 status half-installed iproute 20100519-3
1970-01-01 00:00:38 status half-installed iproute 20100519-3
1970-01-01 00:00:39 status unpacked iproute 20100519-3
1970-01-01 00:00:39 status unpacked iproute 20100519-3
1970-01-01 00:00:39 install isc-dhcp-client <none> 4.1.1-P1-15+squeeze8
1970-01-01 00:00:39 status half-installed isc-dhcp-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:39 status half-installed isc-dhcp-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:39 status unpacked isc-dhcp-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:39 status unpacked isc-dhcp-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:39 install dhcp3-client <none> 4.1.1-P1-15+squeeze8
1970-01-01 00:00:39 status half-installed dhcp3-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:40 status unpacked dhcp3-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:40 status unpacked dhcp3-client 4.1.1-P1-15+squeeze8
1970-01-01 00:00:40 install net-tools <none> 1.60-23
1970-01-01 00:00:40 status half-installed net-tools 1.60-23
1970-01-01 00:00:40 status half-installed net-tools 1.60-23
1970-01-01 00:00:40 status unpacked net-tools 1.60-23
1970-01-01 00:00:40 status unpacked net-tools 1.60-23
1970-01-01 00:00:40 install ifupdown <none> 0.6.10
1970-01-01 00:00:40 status half-installed ifupdown 0.6.10
1970-01-01 00:00:41 status half-installed ifupdown 0.6.10
1970-01-01 00:00:41 status unpacked ifupdown 0.6.10
1970-01-01 00:00:41 status unpacked ifupdown 0.6.10
1970-01-01 00:00:41 install info <none> 4.13a.dfsg.1-6
1970-01-01 00:00:41 status half-installed info 4.13a.dfsg.1-6
1970-01-01 00:00:41 status half-installed info 4.13a.dfsg.1-6
1970-01-01 00:00:41 status unpacked info 4.13a.dfsg.1-6
1970-01-01 00:00:41 status unpacked info 4.13a.dfsg.1-6
1970-01-01 00:00:41 install libssl0.9.8 <none> 0.9.8o-4squeeze13
1970-01-01 00:00:41 status half-installed libssl0.9.8 0.9.8o-4squeeze13
1970-01-01 00:00:42 status unpacked libssl0.9.8 0.9.8o-4squeeze13
1970-01-01 00:00:42 status unpacked libssl0.9.8 0.9.8o-4squeeze13
1970-01-01 00:00:42 install iputils-ping <none> 3:20100418-3
1970-01-01 00:00:42 status half-installed iputils-ping 3:20100418-3
1970-01-01 00:00:42 status half-installed iputils-ping 3:20100418-3
1970-01-01 00:00:42 status unpacked iputils-ping 3:20100418-3
1970-01-01 00:00:42 status unpacked iputils-ping 3:20100418-3
1970-01-01 00:00:42 install libpopt0 <none> 1.16-1
1970-01-01 00:00:42 status half-installed libpopt0 1.16-1
1970-01-01 00:00:43 status unpacked libpopt0 1.16-1
1970-01-01 00:00:43 status unpacked libpopt0 1.16-1
1970-01-01 00:00:43 install module-init-tools <none> 3.12-2
1970-01-01 00:00:43 status half-installed module-init-tools 3.12-2
1970-01-01 00:00:43 status half-installed module-init-tools 3.12-2
1970-01-01 00:00:43 status unpacked module-init-tools 3.12-2
1970-01-01 00:00:43 status unpacked module-init-tools 3.12-2
1970-01-01 00:00:43 install nano <none> 2.2.4-1
1970-01-01 00:00:43 status half-installed nano 2.2.4-1
1970-01-01 00:00:44 status half-installed nano 2.2.4-1
1970-01-01 00:00:44 status half-installed nano 2.2.4-1
1970-01-01 00:00:44 status unpacked nano 2.2.4-1
1970-01-01 00:00:44 status unpacked nano 2.2.4-1
1970-01-01 00:00:44 install netbase <none> 4.45
1970-01-01 00:00:44 status half-installed netbase 4.45
1970-01-01 00:00:44 status unpacked netbase 4.45
1970-01-01 00:00:44 status unpacked netbase 4.45
1970-01-01 00:00:45 install procps <none> 1:3.2.8-9squeeze1
1970-01-01 00:00:45 status half-installed procps 1:3.2.8-9squeeze1
1970-01-01 00:00:45 status half-installed procps 1:3.2.8-9squeeze1
1970-01-01 00:00:45 status unpacked procps 1:3.2.8-9squeeze1
1970-01-01 00:00:45 status unpacked procps 1:3.2.8-9squeeze1
1970-01-01 00:00:45 install rsyslog <none> 4.6.4-2
1970-01-01 00:00:45 status half-installed rsyslog 4.6.4-2
1970-01-01 00:00:45 status half-installed rsyslog 4.6.4-2
1970-01-01 00:00:46 status unpacked rsyslog 4.6.4-2
1970-01-01 00:00:46 status unpacked rsyslog 4.6.4-2
1970-01-01 00:00:46 install vim-common <none> 2:7.2.445+hg~cb94c42c0e1a-1
1970-01-01 00:00:46 status half-installed vim-common 2:7.2.445+hg~cb94c42c0e1a-1
1970-01-01 00:00:46 status half-installed vim-common 2:7.2.445+hg~cb94c42c0e1a-1
1970-01-01 00:00:46 status unpacked vim-common 2:7.2.445+hg~cb94c42c0e1a-1
1970-01-01 00:00:46 status unpacked vim-common 2:7.2.445+hg~cb94c42c0e1a-1
1970-01-01 00:00:46 install wget <none> 1.12-2.1
1970-01-01 00:00:46 status half-installed wget 1.12-2.1
1970-01-01 00:00:47 status half-installed wget 1.12-2.1
1970-01-01 00:00:47 status half-installed wget 1.12-2.1
1970-01-01 00:00:47 status unpacked wget 1.12-2.1
1970-01-01 00:00:47 status unpacked wget 1.12-2.1
1970-01-01 00:00:47 install libcap2 <none> 1:2.19-3
1970-01-01 00:00:47 status half-installed libcap2 1:2.19-3
1970-01-01 00:00:47 status unpacked libcap2 1:2.19-3
1970-01-01 00:00:47 status unpacked libcap2 1:2.19-3
1970-01-01 00:00:48 install libgeoip1 <none> 1.4.7~beta6+dfsg-1
1970-01-01 00:00:48 status half-installed libgeoip1 1.4.7~beta6+dfsg-1
1970-01-01 00:00:48 status unpacked libgeoip1 1.4.7~beta6+dfsg-1
1970-01-01 00:00:48 status unpacked libgeoip1 1.4.7~beta6+dfsg-1
1970-01-01 00:00:48 install libkeyutils1 <none> 1.4-1
1970-01-01 00:00:48 status half-installed libkeyutils1 1.4-1
1970-01-01 00:00:48 status unpacked libkeyutils1 1.4-1
1970-01-01 00:00:48 status unpacked libkeyutils1 1.4-1
1970-01-01 00:00:48 install libkrb5support0 <none> 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:48 status half-installed libkrb5support0 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:48 status unpacked libkrb5support0 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status unpacked libkrb5support0 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 install libk5crypto3 <none> 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status half-installed libk5crypto3 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status unpacked libk5crypto3 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status unpacked libk5crypto3 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 install libkrb5-3 <none> 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status half-installed libkrb5-3 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status unpacked libkrb5-3 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:49 status unpacked libkrb5-3 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:50 install libgssapi-krb5-2 <none> 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:50 status half-installed libgssapi-krb5-2 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:50 status unpacked libgssapi-krb5-2 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:50 status unpacked libgssapi-krb5-2 1.8.3+dfsg-4squeeze6
1970-01-01 00:00:50 install libxml2 <none> 2.7.8.dfsg-2+squeeze5
1970-01-01 00:00:50 status half-installed libxml2 2.7.8.dfsg-2+squeeze5
1970-01-01 00:00:50 status unpacked libxml2 2.7.8.dfsg-2+squeeze5
1970-01-01 00:00:51 status unpacked libxml2 2.7.8.dfsg-2+squeeze5
1970-01-01 00:00:51 install libisc62 <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:51 status half-installed libisc62 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:51 status unpacked libisc62 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:51 status unpacked libisc62 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:51 install libdns69 <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:51 status half-installed libdns69 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status unpacked libdns69 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status unpacked libdns69 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 install libisccc60 <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status half-installed libisccc60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status unpacked libisccc60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status unpacked libisccc60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 install libisccfg62 <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status half-installed libisccfg62 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status unpacked libisccfg62 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:52 status unpacked libisccfg62 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 install libbind9-60 <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status half-installed libbind9-60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status unpacked libbind9-60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status unpacked libbind9-60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 install liblwres60 <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status half-installed liblwres60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status unpacked liblwres60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status unpacked liblwres60 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 install bind9-host <none> 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:53 status half-installed bind9-host 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:54 status half-installed bind9-host 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:54 status unpacked bind9-host 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:54 status unpacked bind9-host 1:9.7.3.dfsg-1~squeeze8
1970-01-01 00:00:54 install libmagic1 <none> 5.04-5+squeeze2
1970-01-01 00:00:54 status half-installed libmagic1 5.04-5+squeeze2
1970-01-01 00:00:54 status half-installed libmagic1 5.04-5+squeeze2
1970-01-01 00:00:54 status unpacked libmagic1 5.04-5+squeeze2
1970-01-01 00:00:54 status unpacked libmagic1 5.04-5+squeeze2
1970-01-01 00:00:54 install file <none> 5.04-5+squeeze2
1970-01-01 00:00:54 status half-installed file 5.04-5+squeeze2
1970-01-01 00:00:54 status half-installed file 5.04-5+squeeze2
1970-01-01 00:00:55 status unpacked file 5.04-5+squeeze2
1970-01-01 00:00:55 status unpacked file 5.04-5+squeeze2
1970-01-01 00:00:55 install ftp <none> 0.17-23
1970-01-01 00:00:55 status half-installed ftp 0.17-23
1970-01-01 00:00:55 status half-installed ftp 0.17-23
1970-01-01 00:00:55 status unpacked ftp 0.17-23
1970-01-01 00:00:55 status unpacked ftp 0.17-23
1970-01-01 00:00:55 install gettext-base <none> 0.18.1.1-3
1970-01-01 00:00:55 status half-installed gettext-base 0.18.1.1-3
1970-01-01 00:00:55 status half-installed gettext-base 0.18.1.1-3
1970-01-01 00:00:56 status unpacked gettext-base 0.18.1.1-3
1970-01-01 00:00:56 status unpacked gettext-base 0.18.1.1-3
1970-01-01 00:00:56 install less <none> 436-1+b1
1970-01-01 00:00:56 status half-installed less 436-1+b1
1970-01-01 00:00:56 status half-installed less 436-1+b1
1970-01-01 00:00:56 status unpacked less 436-1+b1
1970-01-01 00:00:56 status unpacked less 436-1+b1
1970-01-01 00:00:56 install libdb4.7 <none> 4.7.25-9
1970-01-01 00:00:56 status half-installed libdb4.7 4.7.25-9
1970-01-01 00:00:57 status unpacked libdb4.7 4.7.25-9
1970-01-01 00:00:57 status unpacked libdb4.7 4.7.25-9
1970-01-01 00:00:57 install libbsd0 <none> 0.2.0-1
1970-01-01 00:00:57 status half-installed libbsd0 0.2.0-1
1970-01-01 00:00:57 status unpacked libbsd0 0.2.0-1
1970-01-01 00:00:57 status unpacked libbsd0 0.2.0-1
1970-01-01 00:00:57 install libedit2 <none> 2.11-20080614-2
1970-01-01 00:00:57 status half-installed libedit2 2.11-20080614-2
1970-01-01 00:00:57 status unpacked libedit2 2.11-20080614-2
1970-01-01 00:00:57 status unpacked libedit2 2.11-20080614-2
1970-01-01 00:00:58 install libevent-1.4-2 <none> 1.4.13-stable-1
1970-01-01 00:00:58 status half-installed libevent-1.4-2 1.4.13-stable-1
1970-01-01 00:00:58 status unpacked libevent-1.4-2 1.4.13-stable-1
1970-01-01 00:00:58 status unpacked libevent-1.4-2 1.4.13-stable-1
1970-01-01 00:00:58 install libgpg-error0 <none> 1.6-1
1970-01-01 00:00:58 status half-installed libgpg-error0 1.6-1
1970-01-01 00:00:58 status unpacked libgpg-error0 1.6-1
1970-01-01 00:00:58 status unpacked libgpg-error0 1.6-1
1970-01-01 00:00:58 install libgcrypt11 <none> 1.4.5-2
1970-01-01 00:00:58 status half-installed libgcrypt11 1.4.5-2
1970-01-01 00:00:59 status unpacked libgcrypt11 1.4.5-2
1970-01-01 00:00:59 status unpacked libgcrypt11 1.4.5-2
1970-01-01 00:00:59 install libtasn1-3 <none> 2.7-1+squeeze+1
1970-01-01 00:00:59 status half-installed libtasn1-3 2.7-1+squeeze+1
1970-01-01 00:00:59 status unpacked libtasn1-3 2.7-1+squeeze+1
1970-01-01 00:00:59 status unpacked libtasn1-3 2.7-1+squeeze+1
1970-01-01 00:00:59 install libgnutls26 <none> 2.8.6-1+squeeze2
1970-01-01 00:00:59 status half-installed libgnutls26 2.8.6-1+squeeze2
1970-01-01 00:01:00 status unpacked libgnutls26 2.8.6-1+squeeze2
1970-01-01 00:01:00 status unpacked libgnutls26 2.8.6-1+squeeze2
1970-01-01 00:01:00 install libgssglue1 <none> 0.1-4
1970-01-01 00:01:00 status half-installed libgssglue1 0.1-4
1970-01-01 00:01:00 status unpacked libgssglue1 0.1-4
1970-01-01 00:01:00 status unpacked libgssglue1 0.1-4
1970-01-01 00:01:00 install libidn11 <none> 1.15-2
1970-01-01 00:01:00 status half-installed libidn11 1.15-2
1970-01-01 00:01:00 status unpacked libidn11 1.15-2
1970-01-01 00:01:01 status unpacked libidn11 1.15-2
1970-01-01 00:01:01 install libsasl2-2 <none> 2.1.23.dfsg1-7
1970-01-01 00:01:01 status half-installed libsasl2-2 2.1.23.dfsg1-7
1970-01-01 00:01:01 status unpacked libsasl2-2 2.1.23.dfsg1-7
1970-01-01 00:01:01 status unpacked libsasl2-2 2.1.23.dfsg1-7
1970-01-01 00:01:01 install libldap-2.4-2 <none> 2.4.23-7.2
1970-01-01 00:01:01 status half-installed libldap-2.4-2 2.4.23-7.2
1970-01-01 00:01:01 status half-installed libldap-2.4-2 2.4.23-7.2
1970-01-01 00:01:01 status unpacked libldap-2.4-2 2.4.23-7.2
1970-01-01 00:01:01 status unpacked libldap-2.4-2 2.4.23-7.2
1970-01-01 00:01:02 install libnfsidmap2 <none> 0.23-2
1970-01-01 00:01:02 status half-installed libnfsidmap2 0.23-2
1970-01-01 00:01:02 status unpacked libnfsidmap2 0.23-2
1970-01-01 00:01:02 status unpacked libnfsidmap2 0.23-2
1970-01-01 00:01:02 install libpcre3 <none> 8.02-1.1
1970-01-01 00:01:02 status half-installed libpcre3 8.02-1.1
1970-01-01 00:01:02 status half-installed libpcre3 8.02-1.1
1970-01-01 00:01:02 status unpacked libpcre3 8.02-1.1
1970-01-01 00:01:02 status unpacked libpcre3 8.02-1.1
1970-01-01 00:01:02 install librpcsecgss3 <none> 0.19-2
1970-01-01 00:01:02 status half-installed librpcsecgss3 0.19-2
1970-01-01 00:01:03 status unpacked librpcsecgss3 0.19-2
1970-01-01 00:01:03 status unpacked librpcsecgss3 0.19-2
1970-01-01 00:01:03 install libsqlite3-0 <none> 3.7.3-1
1970-01-01 00:01:03 status half-installed libsqlite3-0 3.7.3-1
1970-01-01 00:01:03 status unpacked libsqlite3-0 3.7.3-1
1970-01-01 00:01:03 status unpacked libsqlite3-0 3.7.3-1
1970-01-01 00:01:03 install mime-support <none> 3.48-1
1970-01-01 00:01:03 status half-installed mime-support 3.48-1
1970-01-01 00:01:03 status half-installed mime-support 3.48-1
1970-01-01 00:01:04 status unpacked mime-support 3.48-1
1970-01-01 00:01:04 status unpacked mime-support 3.48-1
1970-01-01 00:01:04 install libwrap0 <none> 7.6.q-19
1970-01-01 00:01:04 status half-installed libwrap0 7.6.q-19
1970-01-01 00:01:04 status unpacked libwrap0 7.6.q-19
1970-01-01 00:01:04 status unpacked libwrap0 7.6.q-19
1970-01-01 00:01:04 install portmap <none> 6.0.0-2
1970-01-01 00:01:04 status half-installed portmap 6.0.0-2
1970-01-01 00:01:04 status half-installed portmap 6.0.0-2
1970-01-01 00:01:04 status unpacked portmap 6.0.0-2
1970-01-01 00:01:04 status unpacked portmap 6.0.0-2
1970-01-01 00:01:05 install ucf <none> 3.0025+nmu1
1970-01-01 00:01:05 status half-installed ucf 3.0025+nmu1
1970-01-01 00:01:05 status half-installed ucf 3.0025+nmu1
1970-01-01 00:01:05 status unpacked ucf 3.0025+nmu1
1970-01-01 00:01:05 status unpacked ucf 3.0025+nmu1
1970-01-01 00:01:05 install nfs-common <none> 1:1.2.2-4squeeze2
1970-01-01 00:01:05 status half-installed nfs-common 1:1.2.2-4squeeze2
1970-01-01 00:01:05 status half-installed nfs-common 1:1.2.2-4squeeze2
1970-01-01 00:01:05 status unpacked nfs-common 1:1.2.2-4squeeze2
1970-01-01 00:01:06 status unpacked nfs-common 1:1.2.2-4squeeze2
1970-01-01 00:01:06 install openssh-client <none> 1:5.5p1-6+squeeze2
1970-01-01 00:01:06 status half-installed openssh-client 1:5.5p1-6+squeeze2
1970-01-01 00:01:06 status half-installed openssh-client 1:5.5p1-6+squeeze2
1970-01-01 00:01:07 status unpacked openssh-client 1:5.5p1-6+squeeze2
1970-01-01 00:01:07 status unpacked openssh-client 1:5.5p1-6+squeeze2
1970-01-01 00:01:07 install patch <none> 2.6-2
1970-01-01 00:01:07 status half-installed patch 2.6-2
1970-01-01 00:01:07 status half-installed patch 2.6-2
1970-01-01 00:01:07 status unpacked patch 2.6-2
1970-01-01 00:01:07 status unpacked patch 2.6-2
1970-01-01 00:01:07 install perl-modules <none> 5.10.1-17squeeze3
1970-01-01 00:01:07 status half-installed perl-modules 5.10.1-17squeeze3
1970-01-01 00:01:10 status unpacked perl-modules 5.10.1-17squeeze3
1970-01-01 00:01:10 status unpacked perl-modules 5.10.1-17squeeze3
1970-01-01 00:01:10 install perl <none> 5.10.1-17squeeze3
1970-01-01 00:01:10 status half-installed perl 5.10.1-17squeeze3
1970-01-01 00:01:11 status half-installed perl 5.10.1-17squeeze3
1970-01-01 00:01:13 status unpacked perl 5.10.1-17squeeze3
1970-01-01 00:01:13 status unpacked perl 5.10.1-17squeeze3
1970-01-01 00:01:14 install python2.6-minimal <none> 2.6.6-8+b1
1970-01-01 00:01:14 status half-installed python2.6-minimal 2.6.6-8+b1
1970-01-01 00:01:15 status half-installed python2.6-minimal 2.6.6-8+b1
1970-01-01 00:01:15 status unpacked python2.6-minimal 2.6.6-8+b1
1970-01-01 00:01:15 status unpacked python2.6-minimal 2.6.6-8+b1
1970-01-01 00:01:16 install libexpat1 <none> 2.0.1-7+squeeze1
1970-01-01 00:01:16 status half-installed libexpat1 2.0.1-7+squeeze1
1970-01-01 00:01:16 status unpacked libexpat1 2.0.1-7+squeeze1
1970-01-01 00:01:16 status unpacked libexpat1 2.0.1-7+squeeze1
1970-01-01 00:01:16 install python2.6 <none> 2.6.6-8+b1
1970-01-01 00:01:16 status half-installed python2.6 2.6.6-8+b1
1970-01-01 00:01:18 status half-installed python2.6 2.6.6-8+b1
1970-01-01 00:01:18 status unpacked python2.6 2.6.6-8+b1
1970-01-01 00:01:18 status unpacked python2.6 2.6.6-8+b1
1970-01-01 00:01:18 install python-minimal <none> 2.6.6-3+squeeze7
1970-01-01 00:01:18 status half-installed python-minimal 2.6.6-3+squeeze7
1970-01-01 00:01:18 status half-installed python-minimal 2.6.6-3+squeeze7
1970-01-01 00:01:19 status unpacked python-minimal 2.6.6-3+squeeze7
1970-01-01 00:01:19 status unpacked python-minimal 2.6.6-3+squeeze7
1970-01-01 00:01:19 install python <none> 2.6.6-3+squeeze7
1970-01-01 00:01:19 status half-installed python 2.6.6-3+squeeze7
1970-01-01 00:01:19 status half-installed python 2.6.6-3+squeeze7
1970-01-01 00:01:19 status unpacked python 2.6.6-3+squeeze7
1970-01-01 00:01:19 status unpacked python 2.6.6-3+squeeze7
1970-01-01 00:01:19 install python-support <none> 1.0.10
1970-01-01 00:01:20 status half-installed python-support 1.0.10
1970-01-01 00:01:20 status half-installed python-support 1.0.10
1970-01-01 00:01:20 status unpacked python-support 1.0.10
1970-01-01 00:01:20 status unpacked python-support 1.0.10
1970-01-01 00:01:20 install time <none> 1.7-23.1
1970-01-01 00:01:20 status half-installed time 1.7-23.1
1970-01-01 00:01:20 status half-installed time 1.7-23.1
1970-01-01 00:01:20 status half-installed time 1.7-23.1
1970-01-01 00:01:20 status unpacked time 1.7-23.1
1970-01-01 00:01:20 status unpacked time 1.7-23.1
1970-01-01 00:01:20 install whois <none> 5.0.10
1970-01-01 00:01:20 status half-installed whois 5.0.10
1970-01-01 00:01:21 status half-installed whois 5.0.10
1970-01-01 00:01:21 status unpacked whois 5.0.10
1970-01-01 00:01:21 status unpacked whois 5.0.10
1970-01-01 00:01:21 install libasound2 <none> 1.0.23-2.1
1970-01-01 00:01:21 status half-installed libasound2 1.0.23-2.1
1970-01-01 00:01:21 status unpacked libasound2 1.0.23-2.1
1970-01-01 00:01:21 status unpacked libasound2 1.0.23-2.1
1970-01-01 00:01:22 install linux-sound-base <none> 1.0.23+dfsg-2
1970-01-01 00:01:22 status half-installed linux-sound-base 1.0.23+dfsg-2
1970-01-01 00:01:22 status unpacked linux-sound-base 1.0.23+dfsg-2
1970-01-01 00:01:22 status unpacked linux-sound-base 1.0.23+dfsg-2
1970-01-01 00:01:22 install alsa-utils <none> 1.0.23-3
1970-01-01 00:01:22 status half-installed alsa-utils 1.0.23-3
1970-01-01 00:01:22 status half-installed alsa-utils 1.0.23-3
1970-01-01 00:01:23 status unpacked alsa-utils 1.0.23-3
1970-01-01 00:01:23 status unpacked alsa-utils 1.0.23-3
1970-01-01 00:01:23 install libapr1 <none> 1.4.2-6+squeeze4
1970-01-01 00:01:23 status half-installed libapr1 1.4.2-6+squeeze4
1970-01-01 00:01:23 status unpacked libapr1 1.4.2-6+squeeze4
1970-01-01 00:01:23 status unpacked libapr1 1.4.2-6+squeeze4
1970-01-01 00:01:23 install libaprutil1 <none> 1.3.9+dfsg-5
1970-01-01 00:01:23 status half-installed libaprutil1 1.3.9+dfsg-5
1970-01-01 00:01:24 status unpacked libaprutil1 1.3.9+dfsg-5
